ID,Organism,type
590,gi|500666180|ref|WP_011969556.1| form I ribulose bisphosphate carboxylase large subunit [Sinorhizobium medicae] >gi|150376071|ref|YP_001312667.1| ribulose bisophosphate carboxylase (plasmid) [Sinorhizobium medicae WSM419] >gi|160112878|sp|P56889.2|RBL1_SINMW RecName: Full=Ribulose bisphosphate carboxylase large chain; Short=RuBisCO large subunit >gi|150030618|gb|ABR62734.1| Ribulose-bisphosphate carboxylase (plasmid) [Sinorhizobium medicae WSM419] >gi|1321137913|gb|PLT84305.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1321150823|gb|PLT96908.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1321198696|gb|PLU43098.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1321210781|gb|PLU54901.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1321214329|gb|PLU58276.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1321222791|gb|PLU66017.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1321231095|gb|PLU73704.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549467105|gb|RVH92529.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549538691|gb|RVI58223.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549579323|gb|RVI95986.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549587607|gb|RVJ03783.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549594507|gb|RVJ10540.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549611558|gb|RVJ26514.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549613009|gb|RVJ27830.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549620899|gb|RVJ35352.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549623297|gb|RVJ37561.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549636392|gb|RVJ49993.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549638722|gb|RVJ52262.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549658630|gb|RVJ71241.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1549701469|gb|RVK12042.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1550281757|gb|RVP51059.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1550301635|gb|RVP70113.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1550308444|gb|RVP76608.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1550385549|gb|RVQ49218.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae] >gi|1550399197|gb|RVQ62297.1| ribulose bisphosphate carboxylase large chain [Sinorhizobium medicae],reference,I
591,gi|503602021|ref|WP_013836097.1| form I ribulose bisphosphate carboxylase large subunit [Thiomicrospira cyclica] >gi|333965557|gb|AEG32323.1| Ribulose bisphosphate carboxylase large chain [Thiomicrospira cyclica ALM1],reference,I
592,RAAC1_SR1_1_647,SR1,II/III
593,RAAC1_SR1_1_647,SR1,II/III
594,rifoxyb1_full_scaffold_3633_1,Woesearchaeota,II/III
595,rifoxyb1_full_scaffold_3633_1,Woesearchaeota,II/III
596,CG06_land_8_20_14_3.00_150_scaffold_21999_1,unknown,II/III
597,CG06_land_8_20_14_3.00_150_scaffold_21999_1,unknown,II/III
598,DolZOral124_scaffold_14485_4,unknown,II/III
599,DolZOral124_scaffold_14485_4,unknown,II/III
600,CG03_land_8_20_14_0.80_scaffold_60991_1,Micrarchaeota,IIIb
601,CG03_land_8_20_14_0.80_scaffold_60991_1,Micrarchaeota,IIIb
602,RifSed_csp2_16ft_2_scaffold_362462_2,Micrarchaeota,IIIb
603,RifSed_csp2_16ft_2_scaffold_362462_2,Micrarchaeota,IIIb
604,CG02_land_8_20_14_3.00_150_scaffold_129462_2,Pacearchaeota,IIIb
605,CG02_land_8_20_14_3.00_150_scaffold_129462_2,Pacearchaeota,IIIb
606,CG09_land_8_20_14_0.10_scaffold_57150_2,Pacearchaeota,IIIb
607,CG09_land_8_20_14_0.10_scaffold_57150_2,Pacearchaeota,IIIb
608,CG23_combo_of_CG0609_8_20_14_all_150_scaffold_90018_1,Pacearchaeota,IIIb
609,CG23_combo_of_CG0609_8_20_14_all_150_scaffold_90018_1,Pacearchaeota,IIIb
610,RifSed_csp1_16ft_3_scaffold_247731_2,Pacearchaeota,IIIb
611,RifSed_csp1_16ft_3_scaffold_247731_2,Pacearchaeota,IIIb
612,rifcsphigho2_01_scaffold_21619_3,Pacearchaeota,IIIb
613,rifcsphigho2_01_scaffold_21619_3,Pacearchaeota,IIIb
614,rifcsplowo2_01_scaffold_0_375,Pacearchaeota,IIIb
615,rifcsplowo2_01_scaffold_0_375,Pacearchaeota,IIIb
616,rifcsplowo2_01_scaffold_143159_2,Pacearchaeota,IIIb
617,rifcsplowo2_01_scaffold_143159_2,Pacearchaeota,IIIb
618,rifcsplowo2_01_scaffold_178776_2,Pacearchaeota,IIIb
619,rifcsplowo2_01_scaffold_178776_2,Pacearchaeota,IIIb
620,gi|494803605|ref|WP_007539013.1| type III ribulose-bisphosphate carboxylase [Haloferax larsenii] >gi|445732660|gb|ELZ84242.1| ribulose bisophosphate carboxylase [Haloferax larsenii JCM 13917],reference,IIIb
621,gi|218766067|gb|ACL11466.1| ribulose bisophosphate carboxylase [Desulfurococcus amylolyticus 1221n],reference,IIIb
622,gi|504680960|ref|WP_014868062.1| type III ribulose-bisphosphate carboxylase [Methanoculleus bourgensis] >gi|396939834|emb|CCJ37089.1| ribulose bisophosphate carboxylase [Methanoculleus bourgensis MS2],reference,IIIb
623,LSDeep1_scaffold_26_533,unknown,IIIb
624,LSDeep1_scaffold_26_533,unknown,IIIb
625,RBG_13_scaffold_5391_5,Gottesmanbacteria,IIIc
626,RBG_13_scaffold_5391_5,Gottesmanbacteria,IIIc
627,CG03_land_8_20_14_0.80_scaffold_45401_2,Parcubacteria,IIIc
628,CG03_land_8_20_14_0.80_scaffold_45401_2,Parcubacteria,IIIc
629,RBCSeed_30 gwf2_scaffold_9_343,Dojkabacteria,II/III
630,"cg1_0.2_scaffold_1669_c_9 ribulose-bisphosphate carboxylase (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=CG_PER_02 id=92601598 bin=""CG1_02_FULL_Peregrinibacteria_44_21_curated"" species=CG_PER_02 genus=unknown taxon_order=unknown taxon_class=unknown phylum=Peregrinibacteria organism_tax=CG_PER_02, Peregrinibacteria, Bacteria",reference,II/III
631,"RIFOXYC2_FULL_OD1_48_21_rifoxyc2_full_scaffold_977_4 ribulose bisphosphate carboxylase, type III (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFOXYC2_FULL_OD1_Falkowbacteria_48_21_curated id=89843297 bin=""Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_48_21"" species=RIFOXYC2_FULL_OD1_Falkowbacteria_48_21_curated genus=unknown taxon_order=unknown taxon_class=Falkowbacteria phylum=Parcubacteria organism_tax=RIFOXYC2_FULL_OD1_Falkowbacteria_48_21_curated",Falkowbacteria,IIIc
632,gi|1278699910|gb|PJC01515.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Komeilibacteria bacterium CG_4_9_14_0_8_um_filter_36_9],Patescibacteria,IIIc
633,"cg1_0.2_scaffold_5501_c_7 ribulose bisphosphate carboxylase, type III (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=CG_Pacearch_02 id=91909797 bin=""CG1_02_FULL_Pacearchaeota_35_32_curated"" species=CG_Pacearch_02 genus=unknown taxon_order=unknown taxon_class=unknown phylum=Pacearchaeota organism_tax=CG_Pacearch_02, Pacearchaeota, Archaea",Pacearchaeota,IIIb
634,"gwd1_scaffold_1521_5 Ribulose-bisphosphate carboxylase {ECO:0000313|EMBL:KKT85720.1}; TaxID=1618939 species=""Bacteria; Parcubacteria.;"" source=""Parcubacteria bacterium GW2011_GWD1_44_9.;"" id=2345555 bin=""GWD1_OD1_44_9_partial"" species=Parcubacteria bacterium GW2011_GWD1_44_9 genus=unknown taxon_order=unknown taxon_class=unknown phylum=Parcubacteria organism_tax=GWC1_OD1_43_30, Parcubacteria, Bacteria",Parcubacteria,IV
635,"gi|1572539644|emb|VDD88908.1| RuBisCO long chain, Form II/III [uncultured archaeon]",Pacearchaeota,II/III
636,"gi|1572539680|emb|VDD88942.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
637,"gi|1572539556|emb|VDD88847.1| RuBisCO long chain, Form III-b [uncultured bacterium]",Amesbacteria,IIIb
638,"gi|1572539580|emb|VDD88869.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
639,"gi|1572540175|emb|VDD89154.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
640,"gi|1572540071|emb|VDD89084.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Micrarchaeota,IIIb
641,"gi|1572539536|emb|VDD88829.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
642,"gi|1572539354|emb|VDD88683.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Kuenenbacteria,IIIc
643,"gi|1572541011|emb|VDS11132.1| RuBisCO long chain, Form III-b [uncultured Candidatus Pacearchaeota archaeon] >gi|1572541071|emb|VDS11162.1| RuBisCO long chain, Form III-b [uncultured Candidatus Pacearchaeota archaeon] >gi|1572541131|emb|VDS11192.1| RuBisCO long chain, Form III-b [uncultured Candidatus Pacearchaeota archaeon] >gi|1572541149|emb|VDS11201.1| RuBisCO long chain, Form III-b [uncultured Candidatus Pacearchaeota archaeon] >gi|1572541165|emb|VDS11209.1| RuBisCO long chain, Form III-b [uncultured Candidatus Pacearchaeota archaeon]",Pacearchaeota,IIIb
644,"gi|1572541029|emb|VDS11141.1| RuBisCO long chain, Form III-b [uncultured Candidatus Woesearchaeota archaeon]",Woesearchaeota,IIIb
645,gi|1176154198|gb|OQX71398.1| type III ribulose-bisphosphate carboxylase [Candidatus Parcubacteria bacterium 4484_255],Parcubacteria,IIIc
646,gi|1176154198|gb|OQX71398.1| type III ribulose-bisphosphate carboxylase [Candidatus Parcubacteria bacterium 4484_255],reference,IIIc
647,"gi|1277251143|gb|PIS42914.1| type III ribulose-bisphosphate carboxylase [Candidatus Kerfeldbacteria bacterium CG08_land_8_20_14_0_20_40_16] >gi|1572540119|emb|VDD89111.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Kuenenbacteria,IIIc
648,"gi|1572540139|emb|VDD89124.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
649,"gi|1277101442|gb|PIR05832.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Kuenenbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_9] >gi|1277795249|gb|PIU10736.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Kuenenbacteria bacterium CG08_land_8_20_14_0_20_37_23] >gi|1572539504|emb|VDD88806.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Kuenenbacteria,IIIc
650,gi|518884741|ref|WP_020040616.1| form I ribulose bisphosphate carboxylase large subunit [Salipiger mucosus] >gi|528097763|gb|EPX79483.1| Ribulose bisphosphate carboxylase large chain [Salipiger mucosus DSM 16094],reference,I
651,"gi|1572541049|emb|VDS11151.1| RuBisCO long chain, Form III-b [uncultured Candidatus Micrarchaeota archaeon]",Micrarchaeota,IIIb
652,"gi|1572540117|emb|VDD89110.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Micrarchaeota,IIIb
653,"gi|1572539470|emb|VDD88776.1| RuBisCO long chain, Form III-like [uncultured archaeon]",Pacearchaeota,IIIlike
654,"gi|1572539532|emb|VDD88827.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
655,"gi|1572540185|emb|VDD89159.1| RuBisCO long chain, Form III-like [uncultured archaeon]",Pacearchaeota,IIIlike
656,"gi|1572539498|emb|VDD88794.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
657,"gi|1572539656|emb|VDD88920.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
658,"gi|1572540021|emb|VDD89039.1| RuBisCO long chain, Form III-like [uncultured archaeon]",Pacearchaeota,IIIlike
659,"gi|1572539414|emb|VDD88743.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Gottesmanbacteria,IIIc
660,"gi|1572539446|emb|VDD88764.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Aenigmarchaeota,IIIb
661,"gi|1572540247|emb|VDD89206.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
662,"gi|1572540245|emb|VDD89205.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
663,"gi|1572539931|emb|VDD88968.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
664,"gi|1572539999|emb|VDD89028.1| RuBisCO long chain, Form III-like [uncultured bacterium]",Microgenomates,IIIlike
665,"gi|1572539426|emb|VDD88750.1| RuBisCO long chain, Form III-like [uncultured bacterium]",Gottesmanbacteria,IIIlike
666,"gi|1572539388|emb|VDD88719.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
667,"gi|1572539380|emb|VDD88709.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
668,"gi|1572540207|emb|VDD89172.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Gottesmanbacteria,IIIc
669,"gi|1572539963|emb|VDD88993.1| RuBisCO long chain, Form III-like [uncultured bacterium]",Dojkabacteria,IIIlike
670,"gi|1572539953|emb|VDD88984.1| RuBisCO long chain, Form III-like [uncultured bacterium]",Gottesmanbacteria,IIIlike
671,"gi|1572540239|emb|VDD89200.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
672,"gi|1572540161|emb|VDD89147.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
673,"gi|1572539486|emb|VDD88788.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
674,"gi|1572541035|emb|VDS11144.1| RuBisCO long chain, Form III-b [uncultured Candidatus Woesearchaeota archaeon]",Pacearchaeota,IIIb
675,"gi|1572540141|emb|VDD89125.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
676,TARA_037.SAMEA2619970.600.0.22-1.6_146284_3 /annotation=ribulose bisphosphate carboxylase type III/domain=Archaea /phylum=Pacearchaeota,Pacearchaeota,IIIb
677,"gi|499984357|ref|WP_011665075.1| ribulose-bisphosphate carboxylase [Rhodopseudomonas palustris] >gi|115519624|gb|ABJ07608.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Rhodopseudomonas palustris BisA53]",reference,IV
678,"gi|505264786|ref|WP_015451888.1| form I ribulose bisphosphate carboxylase large subunit [Azoarcus sp. KH32C] >gi|358639818|dbj|BAL27114.1| ribulose bisphosphate carboxylase, large subunit [Azoarcus sp. KH32C]",reference,I
679,Nitrobacter_hamburgensis_YP_57154_REF,reference,I
680,Nitrobacter_hamburgensis_YP_57154_REF,reference,I
681,"gi|1220464692|gb|ASO45429.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial (plastid) [Pyropia sp.] >gi|1220464694|gb|ASO45430.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial (plastid) [Pyropia sp.] >gi|1220464696|gb|ASO45431.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Pyropia sp.]",reference,I
682,"gi|730476|sp|Q08051.1|RBL_CHRCT RecName: Full=Ribulose bisphosphate carboxylase large chain; Short=RuBisCO large subunit >gi|456606|dbj|BAA39175.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Chrysotila carterae]",reference,I
683,"gi|760012558|ref|WP_043695793.1| form I ribulose bisphosphate carboxylase large subunit [Synechococcus sp. KORDI-49] >gi|90655413|gb|ABD96254.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [uncultured marine type-A Synechococcus GOM 3M9] >gi|90655586|gb|ABD96423.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [uncultured marine type-A Synechococcus GOM 4P21] >gi|670931319|gb|AII47280.1| ribulose bisophosphate carboxylase [Synechococcus sp. KORDI-49]",reference,I
684,"gi|56565978|gb|AAV98336.1| synthetic ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Plastid transformation vector pcmtrLA]",reference,II
685,RBC_51 gi|3183152|sp|Q59462.3|RBL2_HYDMR,reference,II
686,UBA4787contig_1245_80,Patescibacteria,II/III
687,UBA4787contig_1245_80,Patescibacteria,II/III
688,RBC4_5 gi|505138192|ref|WP_015325294.1|,reference,II/III
689,rifcsphigho2_02_scaffold_69512_7,Aenigmarchaeota,IIIb
690,rifcsphigho2_02_scaffold_69512_7,Aenigmarchaeota,IIIb
691,rifcsplowo2_01_scaffold_211_122,Aenigmarchaeota,IIIb
692,rifcsplowo2_01_scaffold_211_122,Aenigmarchaeota,IIIb
693,CG08_land_8_20_14_0.20_scaffold_203273_1,Micrarchaeota,IIIb
694,CG08_land_8_20_14_0.20_scaffold_203273_1,Micrarchaeota,IIIb
695,CG_4_9_14_0.2_um_filter_scaffold_8702_1,Micrarchaeota,IIIb
696,CG_4_9_14_0.2_um_filter_scaffold_8702_1,Micrarchaeota,IIIb
697,RBG_16_scaffold_1633_8,Micrarchaeota,IIIb
698,RBG_16_scaffold_1633_8,Micrarchaeota,IIIb
699,rbg_19ft_combo_scaffold_2906_2,Micrarchaeota,IIIb
700,rbg_19ft_combo_scaffold_2906_2,Micrarchaeota,IIIb
701,rifcsphigho2_02_scaffold_173369_1,Micrarchaeota,IIIb
702,rifcsphigho2_02_scaffold_173369_1,Micrarchaeota,IIIb
703,CG_201518_scaffold_146281_1,Pacearchaeota,IIIb
704,CG_201518_scaffold_146281_1,Pacearchaeota,IIIb
705,gwc1_scaffold_4584_2,Pacearchaeota,IIIb
706,gwc1_scaffold_4584_2,Pacearchaeota,IIIb
707,rifcsplowo2_01_scaffold_108589_3,Pacearchaeota,IIIb
708,rifcsplowo2_01_scaffold_108589_3,Pacearchaeota,IIIb
709,gi|491112585|ref|WP_004971045.1| type III ribulose-bisphosphate carboxylase [Haloferax denitrificans] >gi|445748915|gb|EMA00361.1| ribulose bisophosphate carboxylase [Haloferax denitrificans ATCC 35960],reference,IIIb
710,WP006108853_Natrialba_asiatica_DSM_1227_REF,reference,IIIb
711,WP006108853_Natrialba_asiatica_DSM_1227_REF,reference,IIIb
712,gi|445668339|gb|ELZ20969.1| ribulose bisophosphate carboxylase [Haloterrigena limicola JCM 13563],reference,IIIb
713,gi|500145680|ref|WP_011821683.1| type III ribulose-bisphosphate carboxylase [Hyperthermus butylicus] >gi|123978084|gb|ABM80365.1| Ribulose bisphosphate carboxylase [Hyperthermus butylicus DSM 5456],reference,IIIb
714,mol321605030446_1_Gottesmanbacteria,Gottesmanbacteria,IIIc
715,mol321605030446_1_Gottesmanbacteria,Gottesmanbacteria,IIIc
716,CG_201511_scaffold_25419_1,Kuenenbacteria,IIIc
717,CG_201511_scaffold_25419_1,Kuenenbacteria,IIIc
718,CG_4_9_14_0.2_um_filter_scaffold_23606_2,Kuenenbacteria,IIIc
719,CG_4_9_14_0.2_um_filter_scaffold_23606_2,Kuenenbacteria,IIIc
720,07M_4_2014_scaffold_5663_3,Parcubacteria,IIIc
721,07M_4_2014_scaffold_5663_3,Parcubacteria,IIIc
722,rifcsphigho2_02_scaffold_900_36,Pacearchaeota,IIIlike
723,rifcsphigho2_02_scaffold_900_36,Pacearchaeota,IIIlike
724,GS605_3p0_scaffold_7_49_PHAGE,putative_phage,IVlike
725,GS605_3p0_scaffold_7_49_PHAGE,putative_phage,IVlike
726,PH2015_07_scaffold_0_448_PHAGE,putative_phage,IVlike
727,PH2015_07_scaffold_0_448_PHAGE,putative_phage,IVlike
728,RBG_13_scaffold_9498_7,unknown,IVlike
729,RBG_13_scaffold_9498_7,unknown,IVlike
730,RBCSeed_29 gwc2_scaffold_145_63,Peregrinibacteria,II/III
731,RBCSeed_2 cg1_0.2_scaffold_107_c_58,Micrarchaeota,II/III
732,"gi|1572539556|emb|VDD88847.1| RuBisCO long chain, Form III-b [uncultured bacterium]",Amesbacteria,IIIb
733,"cg1_0.2_scaffold_3141_c_19 ribulose bisphosphate carboxylase, type III (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=CG_Pacearch_03 id=91911077 bin=""CG1_02_FULL_Pacearchaeota_39_14_curated"" species=CG_Pacearch_03 genus=unknown taxon_order=unknown taxon_class=unknown phylum=Pacearchaeota organism_tax=CG_Pacearch_03, Pacearchaeota, Archaea",Pacearchaeota,IIIb
734,"RBG_13_OP11_45_10_RBG_13_scaffold_565_32 ribulose bisophosphate carboxylase Tax=RBG_13_OP11_Gottesmanbacteria_45_10_curated id=86870363 bin=""Candidatus Gottesmanbacteria bacterium RBG_13_45_10"" species=RBG_13_OP11_Gottesmanbacteria_45_10_curated genus=unknown taxon_order=unknown taxon_class=Gottesmanbacteria phylum=Microgenomates organism_tax=RBG_13_OP11_Gottesmanbacteria_45_10_curated",Gottesmanbacteria,IIIlike
735,"gwc1_scaffold_1390_11 Ribulose bisphosphate carboxylase, type III {ECO:0000313|EMBL:KKP92735.1}; TaxID=1619090 species=""Bacteria; candidate division WS6.;"" source=""candidate division WS6 bacterium GW2011_GWC1_36_11.;"" id=2669238 bin=""GWC1_WS6_36_11"" species=GWC1_WS6_36_11 genus=unknown taxon_order=unknown taxon_class=unknown phylum=WS6 organism_tax=Dojkabacteria",Dojkabacteria,IIIlike
736,"gwc1_scaffold_103_93 Ribulose bisophosphate carboxylase, ribulose-bisphosphate carboxylase large chain {ECO:0000313|EMBL:KKP44747.1}; EC=4.1.1.39 {ECO:0000313|EMBL:KKP44747.1};; TaxID=1619089 species=""Bacteria; candidate id=5099737 bin=""WS6_GWC1_33_20"" species=WS6_GWC1_33_20 genus=unknown taxon_order=unknown taxon_class=unknown phylum=WS6 organism_tax=Dojkabacteria organism_desc=IN PAPER CLONED BY TABITA-INACTIVE",Dojkabacteria,IIIlike
737,"gi|1572540971|emb|VDS11112.1| RuBisCO long chain, Form II/III [uncultured DPANN archaeon]",unknown,II/III
738,"gi|1572541053|emb|VDS11153.1| RuBisCO long chain, Form II/III [uncultured Candidatus Woesearchaeota archaeon] >gi|1572541067|emb|VDS11160.1| RuBisCO long chain, Form II/III [uncultured Candidatus Woesearchaeota archaeon] >gi|1572541117|emb|VDS11185.1| RuBisCO long chain, Form II/III [uncultured Candidatus Woesearchaeota archaeon]",Woesearchaeota,II/III
739,"gi|1572540211|emb|VDD89174.1| RuBisCO long chain, Form II/III [uncultured bacterium]",Dojkabacteria,II/III
740,"gi|1572540187|emb|VDD89160.1| RuBisCO long chain, Form II/III [uncultured bacterium]",Dojkabacteria,II/III
741,"gi|1572540223|emb|VDD89185.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
742,"gi|1572540251|emb|VDD89211.1| RuBisCO long chain, Form unknown [uncultured archaeon]",Micrarchaeota,unknown
743,"gi|1572540197|emb|VDD89167.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Micrarchaeota,IIIb
744,"gi|1572539444|emb|VDD88763.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Micrarchaeota,IIIb
745,"gi|1572540179|emb|VDD89156.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Micrarchaeota,IIIb
746,gi|490137203|ref|WP_004037562.1| ribulose bisphosphate carboxylase large chain [Methanofollis liminatans] >gi|395441601|gb|EJG06358.1| ribulose bisphosphate carboxylase large chain [Methanofollis liminatans DSM 4140],reference,IIIa
747,"gi|1572540051|emb|VDD89063.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Gottesmanbacteria,IIIc
748,"gi|1572540013|emb|VDD89035.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
749,"gi|1572539526|emb|VDD88824.1| RuBisCO long chain, Form III-b [uncultured archaeon]",unknown,IIIb
750,"gi|1572540087|emb|VDD89092.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
751,"gi|1572539348|emb|VDD88677.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Micrarchaeota,IIIb
752,"gi|1572540189|emb|VDD89161.1| RuBisCO long chain, Form unknown [uncultured archaeon]",Micrarchaeota,unknown
753,"gi|1572539642|emb|VDD88907.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
754,"gi|1572539424|emb|VDD88749.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
755,"gi|1572540107|emb|VDD89105.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Gottesmanbacteria,IIIc
756,"gi|1572539576|emb|VDD88867.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Aenigmarchaeota,IIIb
757,"gi|1572540155|emb|VDD89138.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
758,"gi|1572540221|emb|VDD89183.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
759,"gi|1572539933|emb|VDD88970.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
760,"gi|1572540081|emb|VDD89089.1| RuBisCO long chain, Form III-c [uncultured bacterium]",Falkowbacteria,IIIc
761,gi|655866672|ref|WP_028963129.1| form I ribulose bisphosphate carboxylase large subunit [Sulfobacillus thermosulfidooxidans],reference,I
762,"gi|1572540017|emb|VDD89037.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
763,"gi|1572539951|emb|VDD88983.1| RuBisCO long chain, Form III-like [uncultured archaeon]",Pacearchaeota,IIIlike
764,"gi|1572540153|emb|VDD89131.1| RuBisCO long chain, Form III-like [uncultured archaeon]",Pacearchaeota,IIIlike
765,"gi|1572541125|emb|VDS11189.1| RuBisCO long chain, Form III-b [uncultured Candidatus Woesearchaeota archaeon]",Woesearchaeota,IIIb
766,gi|563911827|ref|WP_023807801.1| ribulose-bisphosphate carboxylase [Mesorhizobium sp. L2C085B000] >gi|563189216|gb|ESZ12301.1| ribulose bisphosphate carboxylase [Mesorhizobium sp. L2C085B000],reference,IV
767,"gi|1572541017|emb|VDS11135.1| RuBisCO long chain, Form III-b [uncultured Candidatus Pacearchaeota archaeon]",Pacearchaeota,IIIb
768,"gi|1572539618|emb|VDD88892.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
769,"gi|1572540231|emb|VDD89189.1| RuBisCO long chain, Form III-like [uncultured archaeon]",Pacearchaeota,IIIlike
770,"gi|1572540299|emb|VDD89246.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
771,"gi|1572539374|emb|VDD88706.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
772,"gi|1572539492|emb|VDD88791.1| RuBisCO long chain, Form III-b [uncultured archaeon]",Pacearchaeota,IIIb
